CCOc1ccccc1O[C@H]([C@@H]1CNCCO1)c1ccccc1,0.5228787452803376
Cc1ccccc1S[C@H]([C@@H]1CNCCO1)c1ccccc1,0.5228787452803376
OC1(N2CCN=C2c2ccccc12)c1ccc(Cl)cc1,0.3372421683184259
CNCCCN1c2ccccc2CCc2ccccc12,0.2218487496163564
COc1ccccc1S[C@H]([C@@H]1CNCCO1)c1ccccc1,0.11918640771920865
OC1(N2CCN=C2c2c1cccc2F)c1ccc(Cl)cc1,0.045757490560675115
COc1ccccc1O[C@H]([C@@H]1CNCCO1)c1ccccc1,0.022276394711152253
FCCOc1ccccc1S[C@H]([C@@H]1CNCCO1)c1ccccc1,-0.0
Fc1ccc(Oc2cc(F)c(F)cc2C2CCNCC2)cc1,-0.0
Cn1ccc2cc(ccc12)C1(Cc2ccccc2)CCNC1,-0.0
C(c1ccccc1)C1(CCNC1)c1ccc2[nH]ccc2c1,-0.0
C(c1ccccc1)C1(CCNC1)c1ccc2cc[nH]c2c1,-0.0
CCOC(=O)NCCNC(CC(C)C)C1(CCC1)c1ccc(Cl)c(Cl)c1,-0.0
Cc1ccccc1O[C@H]([C@@H]1CNCCO1)c1ccccc1,-0.00860017176191757
CCOc1ccccc1O[C@H]([C@H]1CNCCO1)c1ccccc1,-0.01703333929878037
CCOc1ccccc1OC(C1CNCCO1)c1ccccc1,-0.04139268515822508
CNCCC(Oc1cccc2ccccc12)c1cccs1,-0.06818586174616162
CNC[C@@H]1C[C@@]1(Oc1cccc2ccccc12)c1cccs1,-0.07554696139253074
CN1CC(c2ccc3sccc3c2)c2ccccc2C1,-0.07918124604762482
FCCCOc1ccccc1S[C@H]([C@@H]1CNCCO1)c1ccccc1,-0.08278537031645007
COC(=O)c1ccccc1O[C@H]([C@@H]1CNCCO1)c1ccccc1,-0.12057393120584989
COC(=O)c1ccccc1S[C@H]([C@@H]1CNCCO1)c1ccccc1,-0.13033376849500614
CC(C)CN(Cc1ccccc1Cl)C1CCNCC1,-0.146128035678238
COC(=O)[C@@H]1C2CC[C@H](C[C@@H]1c1ccc(I)cc1)N2C,-0.146128035678238
CN1CC(c2ccc3sccc3c2)c2ccc(cc2C1)-c1cccnn1,-0.146128035678238
CNCCCC1c2ccccc2C=Cc2ccccc12,-0.14921911265537988
CNCCC=C1c2ccccc2CCc2ccccc12,-0.17318626841227402
CNCCC(Oc1ccccc1OC)c1ccccc1,-0.2041199826559248
COC(=O)[C@@H]1[C@H]2CC[C@H](C[C@H]1c1ccc(C)c(F)c1)N2,-0.250420002308894
CC(C)CN(Cc1ccc(F)cc1C(F)(F)F)C1CCNCC1,-0.25527250510330607
CSc1ccc(cc1)C1CN2CCCC2c2ccccc12,-0.2600713879850748
COC(=O)[C@@H]1[C@H]2CC[C@H](C[C@H]1c1ccc(cc1)C#C)N2,-0.26951294421791633
COC(=O)[C@@H]1[C@H]2CC[C@H](C[C@H]1c1ccc(I)cc1)N2,-0.2966651902615311
CN1CC(c2ccc3occc3c2)c2ccccc2C1,-0.3010299956639812
CCOC(=O)NCCNC(CC(C)C)C1(CCC1)c1ccc(OCC)cc1,-0.3010299956639812
Fc1ccc(COc2ccc(F)cc2C2CCNCC2)cc1,-0.3010299956639812
CC(C)CN(Cc1ccc(Cl)cc1Cl)C1CCNCC1,-0.3010299956639812
CN1CC(c2ccccc2C1)c1cccc2ccoc12,-0.3010299956639812
CNCCC(Oc1ccccc1C)c1ccccc1,-0.3074960379132129
CSc1ccccc1O[C@H]([C@@H]1CNCCO1)c1ccccc1,-0.31386722036915343
CN(C)Cc1cc(O)ccc1Sc1ccccc1N,-1.5185139398778875
FC(F)(F)CN(Cc1ccccc1C(F)(F)F)C1CCNCC1,-1.5185139398778875
Fc1cccc(Cl)c1Oc1ncccc1C1CCNCC1,-1.5185139398778875
OC1(N2CCN=C2c2c1ccc1ccccc21)c1ccc(Cl)cc1,-1.5237464668115646
CC(C)C(=O)N(Cc1ccccc1Oc1ccccc1)[C@H]1CCNC1,-1.5314789170422551
COC(=O)[C@@H]1[C@@H]2CC[C@H](C[C@@H]1c1ccc(I)cc1)N2C,-1.5314789170422551
Fc1ccccc1COc1ccccc1C1CCNCC1,-1.5314789170422551
CN(C)[C@@H]1C[C@H](c2ccccc12)c1ccc(Cl)c(Cl)c1,-1.5314789170422551
CN(C)CCC=C1c2ccccc2CCc2ccccc12,-1.5440680443502757
CN1CC(c2ccccc2)c2ccc(C)cc2C1,-1.5440680443502757
CN1C[C@@H](c2cccc(F)c2)c2ccc(C)cc2C1,-1.5440680443502757
CN(C)Cc1ccccc1Sc1ccc(Br)cc1CO,-1.5440680443502757
COc1cc(Cl)ccc1OC(C1CNCCO1)c1ccccc1,-1.5563025007672873
CNCCC(Oc1cccc2ccccc12)c1ccc(C)cc1,-1.5563025007672873
COC(=O)[C@@H]1C2CC[C@H](C[C@@H]1c1ccc(C)cc1)N2C,-1.5563025007672873
CCCN([C@H]1CCNC1)C(=O)c1cccc(Cl)c1Cl,-1.5563025007672873
CN(C)CCCN1c2ccccc2CCc2ccccc12,-1.568201724066995
CCC(CC)N([C@H]1CCNC1)C(=O)c1cccc(Cl)c1Cl,-1.568201724066995
CN1CC(c2ccc(F)c(F)c2)c2cccc(C)c2C1,-1.568201724066995
CC(C)CN([C@H]1CCNC1)C(=O)c1ccc(Cl)cc1Cl,-1.568201724066995
COC(=O)C1C2CCC(CC1c1ccc(Cl)cc1)N2C,-1.568201724066995
CCCN([C@H]1CCNC1)C(=O)c1ccccc1SC,-1.568201724066995
O=C(NCCC[C@H]1C[C@H](Cc2ccccc2)CCN1)Nc1cccc(c1)C#N,-1.568201724066995
CN(C)Cc1cc(OCCF)ccc1Sc1ccc(F)cc1N,-1.568201724066995
CCOCCCCNC(CC(C)C)C1(CCC1)c1ccc(SC)cc1,-1.5705429398818975
CCNCC[C@@H](Oc1cccnc1OCC)c1ccccc1,-1.5717088318086876
CCCC(N1CCCC1)C(=O)c1ccc(Cl)c(Cl)c1,-1.5774917998372253
CN1CC(c2cc3ccccc3s2)c2ccccc2C1,-1.5786392099680724
CN(C)CCCN1c2ccccc2CCc2ccc(Cl)cc12,-1.5797835966168101
CNCCC1Cc2ccccc2N(C1=O)c1ccccc1,-1.5797835966168101
O=C(N(CC1CCC1)[C@@H]1CCNC1)c1ccccc1Oc1ccccc1,-1.5797835966168101
CCC(=O)OCCNC(CC(C)C)C1(CCC1)c1ccc(Cl)c(Cl)c1,-1.5820633629117087
CN1CC(c2ccc3sncc3c2)c2ccccc2C1,-1.586587304671755
CC(=O)c1cccc(NC(=O)NCCC[C@H]2C[C@H](Cc3ccccc3)CCN2)c1,-1.591064607026499
COC(=O)[C@@H]1C2CCC(C[C@@H]1c1ccc(Cl)cc1)N2C,-1.591064607026499
CNCC[C@@H](Oc1cccnc1OCCO)c1ccccc1,-1.591064607026499
C(C1CCOCC1)N(C1CCNCC1)c1ccc2[nH]ccc2c1,-1.599992177584098
Fc1ccc(cc1)[C@@H]1CCNC[C@H]1COc1ccc2OCOc2c1,-1.6020599913279623
CNCCC(Oc1cccc2ccccc12)c1cccc(C)c1,-1.6020599913279623
FC(F)Oc1ccccc1CC(N1CCNCC1)c1ccc(F)cc1,-1.6020599913279623
OC1(N2CCN=C2c2cc(Cl)c(Cl)cc12)c1ccc(Cl)cc1,-1.6020599913279623
C[C@@H](CCN1CCC(CCOC(c2ccc(F)cc2)c2ccc(F)cc2)CC1)c1ccccc1,-1.6020599913279623
CN(C)C[C@@H](c1cccc(Cl)c1)C1(O)CCCCC1,-1.6127838567197355
C(CNCC1CCCN(CCOC(c2ccccc2)c2ccccc2)C1)Cc1ccccc1,-1.6127838567197355
C(c1ccccc1)C1(CCNC1)c1cnc2[nH]ccc2c1,-1.6127838567197355
CC(C)CN(Cc1ccccc1C#N)C1CCNCC1,-1.6232492903979006
CNCCC(Oc1cccc2ccccc12)c1ccc(F)cc1,-1.6232492903979006
CN(CCCc1ccccc1)C1CCN(CCOC(c2ccccc2)c2ccccc2)CC1,-1.6232492903979006
